31,135,114,147,102
64,135,121,142,93
95,134,118,148,103
125,126,110,132,105
154,132,122,147,100
183,135,122,146,112
213,138,125,135,108
254,134,121,144,105
284,135,133,128,105
313,143,117,141,104
344,135,117,145,108
373,132,119,131,108
403,138,120,146,100
454,143,121,154,108
503,139,122,136,110
534,133,127,124,106
564,127,118,139,102
594,141,124,130,110
623,139,125,132,114
664,143,120,148,114
694,130,122,125,108
724,136,112,150,100
753,135,117,143,102
783,135,118,138,106
814,135,116,142,97
864,139,127,146,100
894,139,136,136,107
923,134,131,139,108
954,139,118,150,106
983,138,126,131,106
1014,135,124,139,104
1054,132,124,132,106
1094,134,125,142,104
1123,122,118,131,111
1153,134,112,141,100
1184,132,116,161,116
1215,129,113,135,106
1254,137,116,139,106
1303,131,129,132,112
1334,135,117,145,100
1363,131,114,135,112
1393,131,121,136,113
1424,134,118,150,108
1464,135,120,131,101
1504,124,131,131,116
1533,131,116,138,104
1564,139,118,146,104
1594,133,120,130,106
1624,129,120,137,100
1664,131,126,126,114
1703,132,124,138,110
1734,134,120,130,107
1764,137,116,146,104
1794,140,124,141,108
1824,131,119,126,106
1874,131,116,139,100
1904,135,117,149,101
1934,124,131,131,106
1965,139,126,138,100
1995,127,121,146,108
2024,132,124,130,108
2073,124,122,141,112
2114,131,125,131,111
2144,132,126,139,108
2174,139,116,143,105
2204,133,112,147,112
2234,126,126,135,112
2274,131,124,126,107
2305,142,118,125,100
2334,134,123,143,104
2364,135,139,136,108
2393,136,131,127,103
2423,138,120,144,100
2454,132,126,125,104
2494,140,121,140,100
2524,138,131,146,110
2554,128,118,145,104
2584,137,117,139,100
2614,131,124,120,112
2664,146,122,134,108
2704,136,123,142,112
2734,136,125,131,96
2764,133,122,146,100
2793,122,126,126,114
2823,128,118,136,108
2854,134,120,145,106
2894,136,123,131,106
2924,141,127,150,99
2954,138,124,139,105
2984,124,117,136,106
3014,137,108,147,115
3044,130,112,132,110
3074,125,124,141,101
3114,129,120,131,112
3144,139,124,139,100
3173,139,118,153,102
3204,123,120,146,108
3250,135,119,135,108
3284,125,113,147,109
3324,131,116,133,107
3354,138,113,148,100
3384,142,117,141,108
3414,136,123,139,105
3443,135,116,151,103
3473,129,118,139,112
3514,137,120,139,100
