13917,135,110,139,108
13952,132,117,141,108
13988,129,121,139,106
14018,138,120,144,104
14048,131,130,148,105
14079,134,131,133,104
14110,131,120,129,106
14148,130,123,134,106
14178,135,124,138,104
14208,140,120,144,104
14238,135,125,129,104
14269,132,120,133,108
14298,135,118,147,101
14328,131,117,145,115
14358,130,131,133,108
14388,129,120,143,109
14418,131,117,142,109
14448,126,116,132,108
14488,139,131,150,107
14518,124,130,127,109
14548,131,108,144,102
14578,130,116,147,102
14608,131,119,138,112
14638,120,113,147,114
14668,139,116,147,103
14698,127,116,139,106
14728,140,124,143,101
14759,135,116,149,106
14789,136,117,142,109
14818,134,124,141,111
14848,136,116,138,100
14878,135,120,147,107
14908,132,121,137,112
14939,129,120,139,104
14969,136,112,147,104
14999,137,122,139,109
15028,127,117,135,104
15058,141,116,153,108
15089,143,118,147,108
15118,135,120,131,109
15149,134,129,130,102
15178,131,118,143,102
15209,136,129,141,112
15239,131,119,130,104
15268,136,116,143,114
15319,135,122,150,108
15349,146,123,135,112
15378,135,130,131,102
15408,129,115,143,100
15438,132,119,140,110
15469,124,120,126,116
15508,135,116,139,116
15538,126,128,131,106
15568,146,116,151,104
15599,139,120,152,104
15628,129,132,139,109
15658,140,124,143,101
15688,132,127,147,100
15719,132,114,140,108
15748,134,116,130,105
15778,138,120,148,110
15808,131,122,151,104
15838,134,124,140,100
15888,127,128,133,113
15928,135,113,149,101
15968,120,123,135,111
16018,131,125,132,112
16048,140,106,142,100
16078,143,116,138,105
16128,132,127,139,108
16178,129,112,136,110
16209,137,124,137,109
16258,139,113,147,107
16290,135,120,144,100
16328,133,123,139,99
16359,138,118,138,102
16398,135,120,147,101
16429,131,120,143,104
16468,126,118,139,100
16518,146,120,137,100
16568,133,116,151,102
16609,140,120,126,96
16659,132,116,148,101
16690,135,122,131,101
16728,139,127,136,104
16759,133,119,137,105
16798,131,130,139,100
16828,136,120,152,108
16863,131,121,130,105
16898,130,119,143,112
16938,134,118,144,100
16980,134,122,143,112
17018,125,129,130,112
17048,135,128,134,100
17079,139,119,154,104
17110,120,125,136,120
17148,135,118,145,109
17188,131,117,145,102
17219,141,117,153,101
17249,130,118,132,112
17279,134,116,135,100
17310,139,124,147,105
17348,139,131,138,108
17388,134,131,133,106
17419,143,112,145,100
17469,134,120,145,98
17509,132,112,149,104
17548,127,122,136,113
17589,135,118,156,102
17619,133,130,131,108
17649,132,114,137,104
17679,136,124,146,107
