15,145,117,144,106
66,138,114,139,108
108,124,124,135,110
153,142,116,149,100
183,127,126,133,112
214,129,130,133,106
244,130,116,151,105
293,137,124,137,105
324,137,124,136,108
353,135,126,143,104
383,141,115,146,97
414,134,128,136,106
443,141,121,147,104
473,140,125,148,99
503,140,120,139,108
534,133,121,129,104
564,137,112,152,105
593,136,127,152,108
623,130,120,131,108
653,143,126,148,94
684,132,120,140,107
713,133,131,131,115
743,134,118,132,96
774,139,123,134,108
803,137,120,131,107
833,131,122,139,110
883,140,124,146,100
913,126,125,146,96
943,133,121,139,113
974,134,119,146,105
1004,127,118,143,107
1033,134,130,139,116
1063,139,124,134,98
1094,140,125,150,102
1123,132,120,133,110
1153,141,127,136,108
1183,147,122,153,102
1214,129,123,140,108
1243,120,124,131,103
1273,133,122,147,107
1304,130,118,150,104
1333,129,128,135,108
1363,131,120,125,109
1393,130,120,148,108
1423,139,124,135,109
1454,138,114,132,109
1503,139,112,126,101
1534,134,112,146,108
1563,123,118,135,110
1593,137,123,127,114
1623,131,120,139,100
1653,124,121,140,114
1684,135,126,136,104
1723,143,125,155,101
1753,131,124,139,108
1783,131,119,135,108
1813,141,112,144,100
1843,124,116,143,104
1893,132,113,140,105
1943,138,124,147,110
1973,124,119,132,107
2003,134,131,138,100
2033,132,112,146,101
2063,129,116,145,112
2113,133,120,126,108
2143,136,124,134,109
2173,139,121,153,100
2203,145,120,143,107
2233,125,123,135,112
2264,132,116,147,106
2294,138,112,156,108
2324,122,128,131,111
2353,134,120,139,100
2383,139,118,143,110
2413,130,122,140,108
2443,135,130,136,100
2474,135,113,147,101
2523,135,117,141,102
2553,135,122,131,114
2584,134,124,135,110
2613,136,117,147,107
2643,139,116,147,110
2673,134,131,132,109
2704,137,114,146,104
2753,128,115,146,100
2783,139,122,136,108
2813,131,124,133,97
2844,133,117,143,101
2874,139,121,144,106
2923,132,110,147,108
2953,131,133,138,114
2984,135,126,144,103
3013,135,124,151,109
3043,131,135,143,112
3074,138,136,144,99
3114,137,129,143,112
3163,124,131,128,114
3193,135,108,140,103
3224,138,118,159,108
3253,139,124,125,100
3297,131,126,142,115
3333,138,120,143,103
3363,137,124,144,108
3393,134,120,131,110
3424,131,115,151,102
3453,131,126,124,113
3483,131,124,133,104
3514,131,122,146,110
3554,124,121,123,108
3584,131,121,147,106
3613,135,126,141,108
3643,128,124,139,100
3673,125,116,139,101
3704,124,121,137,115
3743,136,110,139,108
3773,149,122,143,109
3803,139,124,125,102
3833,138,106,134,101
3863,129,126,132,111
3894,141,126,136,98
3935,123,124,140,104
3973,137,117,147,107
4003,139,116,139,106
4034,135,118,139,104
4064,135,116,148,102
4114,136,125,135,110
4163,132,120,134,108
4194,135,120,148,100
4223,132,125,150,112
4253,131,133,134,107
4283,137,125,149,104
4323,129,121,129,100
4373,126,125,132,108
4403,141,123,158,102
4433,129,123,137,112
4463,139,124,139,104
4493,136,112,160,100
