25,143,112,149,109
60,134,124,132,96
94,133,124,139,110
124,136,121,133,101
154,137,112,142,104
203,137,116,147,104
233,139,131,131,110
263,138,124,131,102
294,139,116,147,112
324,135,116,134,116
353,139,129,135,108
383,133,126,147,105
413,135,121,143,106
443,134,126,126,109
473,123,117,143,107
504,124,131,145,104
535,131,127,127,116
564,134,125,132,99
595,140,120,146,100
623,131,116,146,112
654,137,123,136,104
684,132,125,141,100
724,134,124,129,115
753,135,118,131,107
784,129,116,148,98
814,139,112,146,102
843,134,117,137,109
874,134,116,143,100
903,132,120,151,105
943,136,116,149,100
973,133,124,147,100
1004,130,120,143,108
1034,133,112,143,97
1064,141,120,148,102
1093,124,124,135,115
1125,142,124,134,96
1174,146,116,146,104
1216,138,123,139,108
1264,129,114,146,106
1293,134,135,138,105
1344,124,127,131,104
1374,134,119,146,108
1404,130,111,150,110
1434,138,131,132,101
1464,133,116,146,112
1493,135,116,138,117
1533,132,113,151,100
1563,139,124,147,106
1594,126,120,135,108
1624,133,117,136,101
1653,135,118,152,108
1683,126,117,131,118
1713,140,112,146,102
1744,135,120,146,118
1774,131,120,130,102
1804,129,126,147,105
1834,139,112,155,100
1863,126,133,127,106
1893,134,120,147,103
1923,141,117,150,108
1954,125,112,134,108
1984,134,127,136,101
2014,136,118,146,100
2060,140,106,137,102
2093,118,126,132,108
2124,131,125,141,102
2175,141,124,129,100
2204,138,116,124,110
2234,131,125,140,108
2264,143,119,131,112
2293,136,126,131,103
2324,130,116,132,107
2363,142,119,135,108
2394,139,117,145,107
2443,136,120,138,109
2475,134,116,140,108
2514,136,123,146,116
2544,138,122,126,101
2584,131,116,135,104
2623,134,116,144,105
2653,131,129,135,114
2683,133,124,133,100
2714,132,121,147,110
2744,123,128,126,110
2783,140,119,134,106
2813,125,123,139,104
2859,135,120,135,107
2894,134,117,143,104
2924,142,125,139,110
2956,135,126,135,112
2993,126,124,131,108
3024,136,124,130,100
3064,120,120,125,116
3094,135,113,147,102
3136,138,124,134,117
3183,139,121,139,100
3227,132,124,128,108
3263,139,121,126,112
3293,133,121,143,100
3324,136,112,147,109
3355,135,126,136,114
3394,138,115,147,112
3443,129,116,132,110
3483,135,120,139,112
3514,124,132,133,108
3543,137,120,148,105
3575,141,130,131,104
3614,127,131,156,104
3664,139,115,139,106
