21,138,120,157,108
65,136,108,141,104
103,127,120,153,100
134,132,116,144,108
163,130,123,138,104
193,131,129,134,100
223,139,124,152,108
253,132,116,143,108
283,124,124,123,112
313,131,116,132,109
343,142,115,155,100
374,131,122,143,104
403,124,116,126,106
433,137,115,142,102
483,137,122,145,104
513,136,120,140,109
543,139,134,139,105
573,130,117,144,104
603,127,116,154,101
633,130,122,131,110
663,136,123,126,105
693,135,124,137,104
723,135,116,147,104
753,131,120,127,112
784,129,118,133,108
813,125,125,139,100
843,143,129,140,105
873,124,128,131,108
903,131,124,138,102
933,139,120,149,100
963,142,120,146,109
994,138,113,131,106
1024,131,116,133,96
1074,140,116,150,102
1104,136,121,146,110
1133,131,130,138,114
1163,132,131,132,104
1194,142,128,148,102
1223,135,120,148,106
1253,126,124,132,106
1283,143,121,126,99
1314,135,108,144,112
1344,143,128,138,108
1373,130,118,131,102
1424,128,123,151,111
1453,140,124,149,103
1493,133,124,139,109
1523,136,120,140,107
1553,135,117,150,102
1583,134,121,136,108
1623,136,112,143,104
1653,135,124,150,108
1683,136,133,134,108
1723,133,125,143,104
1753,135,138,147,112
1783,131,119,139,100
1814,133,117,152,100
1843,126,122,131,112
1873,138,125,126,109
1905,139,120,143,101
1933,134,119,140,116
1963,132,126,131,105
1993,132,129,148,104
2024,131,120,145,105
2053,139,117,147,112
2083,131,124,139,106
2113,131,118,145,96
2144,141,122,142,102
2173,125,127,134,117
2203,137,131,137,108
2234,139,104,150,108
2263,135,120,141,107
2303,139,112,149,96
2334,131,123,149,109
2363,139,122,136,109
2394,138,112,142,100
2442,125,124,131,114
2474,139,122,143,104
2523,130,116,139,107
2554,131,124,156,108
2583,127,120,147,102
2614,139,116,144,108
2663,137,108,139,108
2693,124,129,136,111
2723,136,116,142,104
2753,132,125,148,104
2783,123,120,132,106
2813,134,117,145,103
2863,141,120,142,100
2893,138,122,149,111
2933,135,112,135,100
2963,141,116,148,105
2993,130,120,129,106
3023,129,126,143,104
3063,130,124,136,109
3093,125,127,131,106
3123,140,116,140,101
3153,124,108,138,114
3183,127,118,130,105
3213,131,124,146,110
3244,129,121,149,101
3290,132,123,137,102
3323,132,129,131,113
3353,136,125,149,92
3384,138,118,152,110
3413,132,133,139,111
3443,135,110,140,106
3493,135,117,143,100
3524,146,121,152,108
3571,147,109,144,99
3604,135,131,128,106
3634,141,114,148,104
3673,126,131,137,105
3703,134,117,147,100
3733,131,121,152,112
3763,134,121,124,108
3793,139,120,145,97
3824,131,124,151,106
3854,126,116,125,106
3893,139,120,143,108
3924,135,124,140,108
3973,129,120,139,107
4004,140,127,143,101
4034,130,120,147,109
4084,136,122,152,108
4133,136,108,151,115
4164,135,124,133,105
4193,136,113,144,100
4223,130,124,160,103
4254,135,124,137,116
4293,137,120,144,109
4343,133,114,143,105
4393,135,120,148,106
4423,127,136,133,110
4453,136,120,136,100
4493,131,117,132,119
4534,143,130,148,106
4583,129,113,252,109
4613,138,122,130,108
4644,136,116,142,102
4683,134,124,138,116
4714,131,124,131,108
