25,123,124,124,108
59,147,120,148,114
89,123,130,144,102
120,134,125,134,105
159,140,118,136,107
189,142,122,134,109
219,137,121,140,102
249,135,118,150,108
279,137,130,135,107
309,133,127,155,104
340,130,120,144,100
370,138,121,141,112
399,130,124,129,107
429,131,123,144,98
459,135,120,144,105
489,135,124,131,110
519,128,130,130,107
550,134,120,136,103
599,133,118,153,104
629,139,120,147,106
659,129,114,142,108
690,136,125,131,106
719,143,123,132,110
771,138,112,141,110
820,131,124,142,110
849,140,120,132,109
879,133,116,141,109
909,130,120,139,101
958,122,114,138,109
989,133,122,146,111
1019,126,124,131,112
1049,135,121,130,102
1079,131,110,154,101
1109,129,116,146,116
1140,122,118,134,107
1179,133,128,147,104
1209,136,122,137,114
1239,131,123,137,108
1269,142,118,143,105
1299,142,120,143,114
1329,128,134,132,115
1369,139,121,161,104
1399,140,122,133,109
1429,131,128,124,109
1460,136,120,139,92
1491,129,112,145,108
1520,131,120,141,108
1564,134,112,146,100
1599,133,131,147,100
1630,132,121,146,100
1660,132,124,146,108
1690,129,129,135,112
1720,132,121,134,104
1750,138,124,144,100
1789,133,119,124,112
1820,131,116,143,106
1850,126,113,136,105
1879,127,127,138,101
1909,125,122,131,100
1940,136,124,150,108
1979,134,124,136,110
2010,136,124,138,108
2049,118,124,131,114
2079,126,130,138,105
2109,139,122,145,106
2139,131,124,139,108
2179,129,117,138,104
2219,125,125,131,108
2269,131,129,135,114
2309,138,124,142,100
2349,130,116,131,110
2399,131,112,131,112
2449,139,124,133,108
2499,138,116,151,113
2539,135,116,154,104
2589,133,129,142,100
2629,134,121,142,111
2669,134,116,149,103
2719,140,112,142,100
2750,139,117,142,107
2790,132,122,146,102
2829,125,118,143,112
2879,130,118,136,104
2909,136,124,135,102
2949,131,126,124,108
2989,135,118,148,104
3030,137,121,134,108
3089,133,114,150,104
3149,143,124,136,113
3189,136,115,140,105
3229,134,116,144,112
3279,145,120,140,107
3319,124,131,138,106
3359,139,120,145,107
3399,127,122,132,110
3460,135,124,152,112
3499,122,124,153,106
3539,135,127,132,108
3589,127,115,141,104
3639,141,116,139,116
3669,139,122,129,108
3700,142,118,139,106
3749,139,127,134,113
3789,144,120,144,108
3839,137,112,141,102
3869,126,123,134,107
3899,137,116,131,105
3949,129,121,118,110
3979,127,118,137,100
4009,135,118,147,103
4049,136,118,131,112
4079,132,112,132,97
4110,137,117,149,102
4159,133,120,144,104
4189,127,116,138,112
4220,133,125,138,113
4259,139,116,142,103
4290,132,127,146,105
4339,137,115,155,105
4370,133,139,131,112
4419,145,129,133,108
4469,135,126,142,109
4499,133,124,131,109
4549,121,116,130,108
4599,132,116,133,108
4630,128,120,143,104
4669,131,133,131,108
4699,132,120,138,108
4739,139,116,147,116
