24,528,520,544,448
101,548,508,511,464
148,570,526,500,416
199,561,468,576,420
229,516,484,576,418
269,522,516,528,427
298,533,544,560,392
329,498,506,592,420
359,524,496,572,440
389,553,482,528,450
420,505,470,528,408
458,505,501,560,448
488,505,496,592,452
518,544,448,544,440
549,520,538,525,417
579,509,496,576,416
629,524,528,548,448
669,490,452,496,432
699,507,522,532,400
729,560,488,594,434
759,533,488,576,438
789,490,500,546,436
819,544,528,514,450
859,500,516,592,427
889,560,496,552,462
919,549,464,546,426
948,524,482,501,443
979,470,480,565,416
1009,541,464,555,434
1059,537,518,528,436
1089,517,493,496,432
1118,509,520,576,428
1148,516,466,592,420
1179,528,508,533,452
1209,498,528,508,453
1239,520,530,581,400
1278,517,510,560,437
1309,549,488,546,464
1338,472,504,528,440
1369,538,477,518,432
1399,560,480,576,400
1449,572,480,538,460
1488,510,490,570,432
1518,530,528,569,412
1549,538,488,576,442
1579,554,544,510,433
1609,465,536,518,436
1649,536,522,572,432
1689,556,480,590,401
1728,534,500,544,430
1758,505,496,544,385
1789,552,524,536,425
1819,560,496,580,400
1850,516,480,498,448
1889,493,528,504,432
1918,500,482,560,420
1949,550,472,560,409
1978,536,498,528,442
2009,517,502,500,468
2038,524,502,516,428
2070,477,522,598,398
2119,514,509,510,432
2149,528,482,528,464
2179,464,516,554,418
2209,552,507,544,421
2239,520,489,544,432
2285,520,489,556,428
2319,536,520,516,425
2349,532,532,576,436
2379,554,496,560,432
2409,544,493,576,451
2459,436,540,511,432
2499,508,535,576,432
2530,522,503,595,432
2579,548,482,560,464
2608,544,536,480,442
2638,500,528,496,450
2669,498,518,581,432
2710,560,496,551,432
2740,544,496,530,436
2769,509,538,496,428
2799,533,504,617,369
2829,506,490,588,400
2869,549,504,528,464
2909,465,489,496,426
2939,528,506,530,432
2989,528,524,545,400
3019,534,476,576,448
3049,576,496,544,480
3080,517,466,516,432
3119,496,534,482,416
3151,482,533,585,412
3198,569,496,586,427
3229,518,490,539,406
3259,536,496,532,449
3289,528,532,500,448
3329,544,493,572,409
3379,548,444,568,456
3409,528,458,565,432
3439,485,496,501,434
3471,528,528,596,400
3509,544,521,577,453
3549,528,516,506,476
3579,516,516,516,404
3609,488,509,560,426
3639,520,480,576,416
3669,544,473,540,433
3708,523,528,510,436
3754,544,473,554,432
3789,544,480,592,457
3819,528,483,522,461
3851,498,496,528,442
3888,528,437,584,464
3929,538,506,549,402
3972,510,483,526,458
4008,497,505,555,421
4050,516,509,538,440
4089,528,481,576,413
4129,472,476,532,468
4169,524,544,496,448
4200,530,496,576,416
4249,552,480,557,464
4280,524,482,544,452
4320,514,544,528,453
4359,561,508,565,427
4389,510,466,592,448
