12,136,122,147,104
58,131,128,127,110
93,139,122,155,100
124,138,120,137,108
154,138,128,135,116
183,140,116,149,102
214,130,121,129,108
263,139,119,136,110
294,131,126,139,108
323,136,131,154,104
354,137,123,135,112
383,131,128,130,108
414,141,114,147,100
463,134,118,151,102
494,131,131,139,112
524,122,131,139,99
554,141,120,146,100
583,139,122,132,112
615,135,124,126,105
653,138,118,143,116
684,134,122,138,111
714,138,115,149,108
744,126,124,132,109
775,124,116,129,105
803,137,116,145,105
834,134,115,148,112
874,132,118,140,100
903,138,116,151,105
933,130,131,130,108
964,130,121,135,101
994,135,115,139,108
1024,133,130,138,106
1063,136,124,144,105
1093,136,120,146,112
1123,135,115,132,106
1154,143,123,150,102
1183,134,122,150,110
1213,132,125,135,108
1244,132,116,140,108
1293,136,112,146,102
1323,139,131,132,112
1353,131,120,126,106
1384,136,112,147,102
1414,139,128,140,112
1444,124,116,131,104
1485,143,125,143,108
1513,131,124,126,106
1544,124,113,146,108
1573,129,118,141,112
1604,131,121,125,106
1634,131,113,144,97
1665,138,120,138,118
1704,136,118,146,104
1733,139,117,148,107
1763,139,116,135,112
1794,138,122,143,107
1824,131,121,145,104
1854,130,124,139,113
1893,134,114,147,110
1923,126,120,126,108
1953,131,110,146,104
1984,138,119,144,112
2013,140,120,134,108
2044,144,116,147,104
2084,132,120,133,110
2114,143,115,148,94
2146,131,124,143,108
2193,124,121,139,108
2224,131,129,142,105
2254,136,120,141,105
2294,134,124,142,110
2324,140,115,147,104
2354,127,120,127,106
2384,136,120,137,99
2414,137,124,148,108
2444,129,128,134,103
2474,134,120,132,102
2514,132,125,139,110
2543,126,118,130,102
2574,130,112,145,108
2603,127,124,139,104
2634,129,121,140,105
2664,135,119,146,102
2714,138,122,150,112
2753,149,126,147,106
2783,137,123,144,116
2813,136,120,139,101
2843,135,119,147,112
2875,139,129,135,108
2913,137,118,152,106
2943,137,132,131,108
2973,132,126,129,102
3003,139,120,144,100
3035,112,124,139,110
3064,127,119,138,100
3103,139,120,126,103
3143,131,120,147,105
3174,134,120,130,108
3205,132,121,135,105
3253,138,114,146,100
3303,125,128,148,112
3343,131,118,146,100
3374,137,122,152,103
3405,136,123,137,112
3435,140,122,148,103
3483,130,120,149,102
3534,137,127,147,116
3564,124,121,135,105
3595,135,120,143,107
3633,135,116,131,106
3663,139,121,142,104
3703,126,124,138,108
3753,141,105,146,105
3784,131,120,140,112
3814,137,124,134,109
3844,138,122,145,106
3886,134,125,143,102
3924,136,122,129,108
3964,135,124,147,108
3994,131,118,132,107
4024,141,126,136,108
4074,130,116,147,106
4123,139,116,144,118
4164,131,125,148,104
4198,140,117,132,106
4233,136,120,147,101
4263,139,129,133,107
4294,132,114,139,104
4339,130,124,125,108
4373,139,120,151,112
4404,129,122,126,102
4435,139,113,150,104
4484,134,118,154,112
4523,129,118,142,112
4564,137,120,132,105
4603,131,112,131,111
4634,131,116,139,104
4664,135,116,148,107
4705,143,117,146,109
4753,138,124,146,106
4793,139,120,141,105
4823,119,124,149,104
4854,135,121,131,108
4885,134,113,148,102
4933,138,119,142,100
4974,129,117,135,100
5023,138,120,148,104
5054,128,117,134,107
5104,133,114,131,102
5143,139,113,138,108
5186,131,124,139,106
5223,138,116,136,100
5254,131,120,144,107
5285,130,116,131,104
5324,124,122,151,100
5374,131,120,146,111
5413,139,118,153,100
5463,135,119,139,114
5494,121,124,132,108
5534,136,124,143,100
5584,133,128,144,112
5624,132,116,142,96
5674,138,118,140,101
5723,133,112,138,105
5754,130,127,131,103
5804,136,125,128,109
5843,132,124,137,108
5893,135,125,144,101
5933,131,124,137,102
5983,135,124,122,100
6023,130,123,125,108
6073,129,125,144,104
6104,134,122,141,113
6143,136,117,143,108
6185,131,116,148,98
6224,139,126,124,108
6267,143,117,141,112
6303,139,120,154,108
6344,136,113,147,105
6393,139,122,138,104
6434,140,114,154,112
6483,139,123,149,113
6533,134,122,141,107
6573,133,108,143,106
6604,125,127,136,110
6643,139,122,147,112
6693,132,122,143,110
6725,134,124,146,103
6764,124,112,140,114
6804,134,121,140,113
6844,139,116,149,101
6893,136,121,143,104
6943,135,121,126,106
6984,127,116,138,112
7033,131,131,135,108
7074,137,115,147,105
7123,132,117,124,108
7174,140,125,131,97
7225,146,116,142,101
7264,131,124,126,104
