10,133,122,145,108
58,130,120,136,112
86,135,129,131,114
115,131,120,131,101
145,131,130,132,108
175,131,125,140,111
205,126,125,140,110
246,133,136,134,109
275,124,132,138,108
305,127,121,131,106
335,124,130,125,103
365,134,125,133,109
395,138,118,140,114
434,130,129,142,108
465,121,130,125,109
495,128,125,133,112
525,124,120,135,100
555,135,124,124,104
585,137,124,147,102
615,124,122,145,113
646,134,125,145,116
674,130,124,145,113
704,131,136,145,108
734,132,129,144,123
764,128,125,135,106
795,122,134,124,102
841,138,120,148,112
875,134,135,142,117
905,127,137,129,112
935,124,127,132,112
965,137,131,132,100
995,131,131,125,108
1026,122,123,124,107
1074,135,131,125,107
1104,134,127,135,107
1135,130,124,132,108
1165,141,124,116,105
1194,124,130,135,109
1225,132,122,143,105
1265,131,129,141,118
1295,136,116,139,112
1326,123,133,132,100
1356,135,121,124,106
1385,129,126,130,96
1415,131,122,134,102
1456,134,122,150,123
1485,130,118,144,108
1514,123,116,144,114
1545,126,133,139,108
1574,130,123,134,108
1604,125,125,130,106
1635,125,124,136,104
1674,141,116,148,105
1704,132,124,140,116
1736,131,114,143,118
1765,125,119,147,116
1795,131,129,134,107
1825,131,131,124,108
1876,135,134,141,107
1911,138,124,139,107
1945,130,133,129,117
1975,134,131,138,99
2005,128,125,158,112
2035,135,118,148,107
2075,138,131,140,112
2115,133,126,130,110
2144,131,116,137,112
2175,129,127,139,110
2204,130,125,132,113
2235,129,118,146,108
2275,126,134,124,108
2326,138,125,144,114
2355,137,124,148,112
