20,129,138,131,100
58,132,126,148,116
88,132,124,131,110
128,130,129,134,104
158,139,120,140,111
188,131,126,133,106
228,125,127,135,100
258,133,130,147,123
288,131,127,132,103
318,127,125,135,116
349,120,120,122,112
378,127,125,143,108
428,127,128,135,113
458,138,121,155,108
488,131,130,131,102
518,139,122,147,120
548,139,124,132,106
578,135,116,142,114
608,125,124,141,108
648,126,131,132,102
678,129,123,147,110
708,129,128,124,109
738,137,119,146,111
768,134,128,132,102
798,135,126,148,110
847,127,124,128,106
878,139,124,146,108
908,132,133,131,113
938,138,121,147,105
968,136,136,134,104
997,141,120,144,100
1028,133,124,138,106
1068,126,139,130,108
1098,134,122,143,101
1128,129,122,139,107
1158,135,131,131,110
1188,132,131,157,112
1218,136,134,135,104
1258,131,123,124,98
1289,135,123,145,108
1318,124,131,132,112
1348,133,124,138,108
1378,130,127,133,110
1408,125,130,136,104
1438,134,120,144,110
1478,133,122,150,113
1508,136,130,132,100
1538,140,127,139,116
1568,120,126,134,106
1598,140,123,142,116
1628,125,126,133,107
1668,130,132,133,105
1698,130,122,138,102
1728,137,125,141,108
1758,130,130,136,104
1787,127,122,140,114
1818,135,132,137,102
1848,140,126,149,108
1878,124,120,133,106
1908,127,123,142,104
1938,124,120,132,113
1968,128,119,136,111
1998,141,124,135,116
2028,129,137,130,107
2078,131,121,139,113
2108,124,123,136,106
2138,136,116,139,108
2168,137,121,139,108
2198,132,121,130,108
2228,127,118,142,112
2259,130,135,122,102
2298,121,129,131,107
2328,135,122,152,101
2358,133,131,135,108
2388,139,124,134,108
2418,133,122,141,114
2448,133,126,131,113
2488,124,129,136,105
2518,139,122,145,105
2548,124,140,126,116
2578,124,128,139,100
2608,133,119,143,112
2638,131,121,126,100
2678,131,125,135,114
2729,129,120,119,101
2759,130,124,126,98
2788,136,120,147,116
2817,132,124,131,106
2847,131,116,138,109
2878,132,124,143,110
2910,131,131,137,107
2957,135,120,140,108
2988,129,131,135,106
3018,135,114,141,108
3048,126,132,134,110
3078,139,113,145,104
3118,134,124,136,101
3148,144,131,143,116
3178,135,130,126,101
3208,145,124,146,108
3238,128,131,129,110
3268,131,123,131,108
3318,133,116,144,112
3353,130,124,139,104
3388,125,127,144,111
3417,134,124,143,104
3448,131,118,145,112
3478,128,131,131,108
3518,124,131,138,112
3548,132,123,142,104
3578,143,122,139,112
3608,126,113,138,106
3638,144,131,150,106
3667,137,125,141,115
3708,135,116,139,113
3738,124,124,131,103
3768,141,120,150,108
3804,131,129,132,116
3838,135,120,141,112
3867,134,121,143,94
3918,139,112,144,104
3948,131,130,133,112
3998,135,131,130,104
4028,130,124,148,107
4059,130,131,133,108
4107,131,130,140,108
4138,132,130,143,112
4188,125,131,134,112
4218,130,131,139,108
4248,138,115,143,108
4278,127,119,133,100
4318,130,132,129,108
4348,132,131,118,108
4398,138,114,146,104
4428,133,139,139,110
4458,134,124,127,106
4488,135,116,147,107
4528,121,132,139,106
4558,136,118,145,113
4608,122,126,139,108
4638,136,130,147,108
4668,135,120,148,107
4698,124,131,131,102
4738,131,121,134,112
4788,130,122,124,110
4817,132,114,147,111
4848,137,125,140,109
4878,131,125,146,100
4908,135,118,147,114
4948,138,131,144,108
4988,129,125,145,101
5018,144,124,149,109
5048,129,125,131,105
5078,135,118,136,105
5109,141,122,143,112
5148,135,118,137,116
5188,125,129,130,104
5238,130,114,147,114
5268,139,104,143,108
5308,130,124,146,109
5348,130,117,145,100
5378,141,131,146,115
5419,136,130,151,117
5458,136,130,147,104
5510,138,117,146,108
5548,128,120,144,106
5579,131,138,133,105
5618,135,123,145,114
5648,130,130,139,101
5678,127,124,148,112
5709,131,122,135,108
5757,130,129,131,104
5788,131,117,147,102
5828,133,126,133,114
5858,131,114,148,110
5888,131,125,124,107
5938,138,116,123,100
5977,127,120,132,118
6021,142,122,147,119
6058,137,119,142,101
6108,134,123,146,110
6139,126,131,140,99
6178,129,121,131,107
6228,128,125,141,112
6278,137,138,130,98
6328,144,124,148,108
6368,139,132,136,105
6398,139,124,147,112
6447,137,126,124,100
6498,130,133,131,114
6529,131,120,125,101
6572,129,116,132,112
6608,120,120,147,108
6658,130,128,140,107
6688,130,126,130,104
6738,137,119,147,107
6778,136,124,126,101
6809,131,116,145,111
6848,139,122,133,104
6887,131,131,138,113
6919,134,128,129,105
6958,130,129,129,112
6998,125,134,132,116
7038,134,118,147,112
7088,132,120,139,116
7138,135,124,142,113
7178,141,124,143,118
7228,131,132,132,112
7278,116,125,134,112
7328,124,115,137,108
7378,134,124,129,104
7428,130,131,136,104
7468,120,126,141,105
7518,136,131,138,104
7558,131,130,134,116
7598,131,122,145,113
7638,125,117,140,104
7678,124,124,132,99
7718,132,136,133,107
7768,124,124,124,102
7808,139,115,143,111
7848,135,124,153,104
7898,130,121,156,112
7947,131,121,151,112
7988,135,124,142,106
8028,127,117,136,106
8068,131,128,124,106
8117,131,129,127,100
8168,136,134,133,103
8207,129,134,135,98
8249,124,131,143,112
8288,135,124,147,108
8338,137,116,147,110
8388,123,135,131,114
8428,138,116,146,112
8468,132,135,132,101
8508,132,129,136,102
8558,130,126,132,103
8598,130,119,139,113
8648,131,130,133,107
8688,131,130,142,113
8738,136,120,147,118
8789,130,123,136,112
8828,144,124,140,110
8868,134,116,124,100
8908,130,129,136,108
8958,125,122,136,116
9008,131,137,125,109
9048,132,116,147,114
9088,136,131,140,108
9129,131,120,139,101
9168,125,124,143,112
9208,131,118,135,103
9248,135,134,134,98
9289,130,130,133,112
9328,131,126,143,118
9368,137,130,131,100
9418,139,126,143,104
9468,139,120,148,102
9508,124,131,133,105
9548,138,117,140,116
9598,139,127,133,108
9637,140,129,150,107
9678,137,134,141,104
9717,131,135,139,106
9767,119,134,129,100
9808,124,124,132,112
9847,130,121,140,113
9898,136,117,142,114
9938,118,114,145,102
9978,131,127,136,104
10028,124,125,122,105
10068,137,127,144,108
10107,123,114,144,100
10147,131,127,135,112
10197,126,121,136,105
10238,122,128,124,110
10278,132,113,143,108
10318,137,126,124,107
10368,131,116,141,106
10408,130,134,126,107
10448,131,121,140,109
10488,131,120,145,104
10528,127,129,137,108
10568,124,116,133,113
10619,139,120,149,109
10658,138,120,145,116
10698,131,120,133,109
10738,132,134,123,120
10778,130,123,148,112
10817,130,124,129,105
10858,131,127,131,104
10898,135,120,146,106
10938,124,127,130,108
10978,130,118,121,115
11027,130,118,143,112
11068,135,117,135,112
11108,124,120,127,108
11148,127,124,139,108
11188,137,119,143,104
11228,129,123,125,102
11268,131,123,141,114
11308,139,127,148,104
11348,140,120,124,108
11387,130,122,148,111
11437,124,122,139,108
11479,129,116,142,108
11518,139,122,130,104
11558,139,116,136,109
11598,138,120,140,112
11638,132,130,130,104
11678,134,120,149,107
11718,130,114,145,107
11758,122,128,129,108
11798,134,125,147,112
11838,125,127,137,107
11878,135,124,118,112
11918,126,112,146,108
11958,129,126,130,104
11998,131,129,131,110
12038,136,118,152,110
12078,130,121,144,104
12118,128,129,133,116
12158,136,121,143,117
12197,135,133,123,105
12238,131,130,131,114
12278,135,131,152,108
12318,127,132,141,106
12358,127,130,143,112
12398,129,115,142,110
12448,137,116,147,112
12488,131,129,122,102
12537,131,131,132,112
12578,129,118,149,112
12618,125,117,139,108
12658,126,131,130,108
12698,136,121,151,112
12738,139,129,136,109
12777,128,124,137,110
12827,135,128,130,106
12867,144,121,148,109
12908,130,124,130,105
12948,126,118,142,110
12988,144,105,143,102
13027,116,124,129,99
13068,131,121,145,107
13108,131,125,138,108
13148,138,128,127,107
13188,133,125,144,109
13228,124,113,143,102
13268,132,128,128,109
